lote_lote,lote_proprietario,lote_al,lote_ano,lote_alienacaoAutorizada,lote_quantidadeFoto,lote_localArmazenamento,lote_isaSipa,lote_dataSipa,lote_tipoVenda,lote_isaEnvioArm,lote_dataEnvoArm,lote_gerencia_id,lote_leilao_id,lote_responsavel_id,lote_vmaLote
202297,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202298,,AL-01,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202299,,AL-01,2020,Autorizada,2,Macaé - RJ,,,,,,12,,,
202300,,AL-01,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202301,,AL-17,2020,Autorizada,1,Macaé - RJ,,,,,,12,,,
202302,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202303,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202304,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202305,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202306,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202307,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202308,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202309,,AL-13,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202310,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202311,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202312,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202313,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202314,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202315,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202316,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202317,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202318,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202319,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202320,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202321,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202322,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202323,,AL-26,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202324,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202325,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202326,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202327,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202328,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202329,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202330,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202331,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202332,,AL-01,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202333,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202334,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202335,,AL-17,2020,Autorizada,1,Macaé - RJ,,,,,,12,,,
202336,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202337,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202338,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202339,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202340,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202341,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202342,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202343,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202344,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202345,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202346,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202347,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202348,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202349,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202350,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202351,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202352,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202353,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202354,,AL-13,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202355,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202356,,AL-18,2020,Autorizada,3,Macaé - RJ,,,,,,12,,,
202357,,AL-26,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202358,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202359,,AL-12,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202360,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202361,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202362,,AL-12,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202363,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202364,,AL-06,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202365,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202366,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202367,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202368,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202369,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202370,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202371,,AL-12,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202372,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202373,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202374,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202375,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202376,,AL-11,2020,Autorizada,2,Macaé - RJ,,,,,,12,,,
202377,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202378,,AL-26,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202379,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202380,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202381,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202382,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202383,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202384,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202385,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202386,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202387,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202388,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202389,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202390,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202391,,AL-01,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202392,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202393,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202394,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202395,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202396,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202397,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202398,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202399,,AL-13,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202400,,AL-01,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202401,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202402,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202403,,AL-12,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202404,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202405,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202406,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202407,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202408,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202409,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202410,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202411,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202412,,AL-26,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202413,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202414,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202415,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202416,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202417,,AL-11,2020,Autorizada,2,Macaé - RJ,,,,,,12,,,
202418,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202419,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202420,,AL-26,2020,Autorizada,2,Macaé - RJ,,,,,,12,,,
202421,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202422,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202423,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202424,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202425,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202426,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202427,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202428,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202429,,AL-26,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202430,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202431,,AL-12,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202432,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202433,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202434,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202435,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202436,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202437,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202438,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202439,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202440,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202441,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202442,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202443,,AL-09,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202444,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202445,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202446,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202447,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202448,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202449,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202450,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202451,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202452,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202453,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202454,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202455,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202456,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202457,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202458,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202459,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202460,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202461,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202462,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202463,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202464,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202465,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202466,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202467,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202468,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202469,,AL-01,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202470,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202471,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202472,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202473,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202474,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202475,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202476,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202477,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202478,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202479,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202480,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202481,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202482,,AL-01,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202483,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202484,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202485,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202486,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202487,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202488,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202489,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202490,,AL-01,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202491,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202492,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202493,,AL-06,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202494,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202495,,AL-12,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202496,,AL-13,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202497,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202498,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202499,,AL-26,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202500,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202501,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202502,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202503,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202504,,AL-26,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202505,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202506,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202507,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202508,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202509,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202510,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202511,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202512,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202513,,AL-13,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202514,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202515,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202516,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202517,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202518,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202519,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202520,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202521,,AL-26,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202522,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202523,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202524,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202525,,AL-13,2020,Autorizada,1,Macaé - RJ,,,,,,12,,,
202526,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202527,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202528,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202529,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202530,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202531,,AL-33,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202532,,AL-06,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202533,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202534,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202535,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202536,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202537,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202538,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202539,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202540,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202541,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202542,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202543,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202544,,AL-03,2020,Autorizada,3,Macaé - RJ,,,,,,12,,,
202545,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202546,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202547,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202548,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202549,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202550,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202551,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202552,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202553,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202554,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202555,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202556,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202557,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202558,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202559,,AL-13,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202560,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202561,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202562,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202563,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202564,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202565,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202566,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202567,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202568,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202569,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202570,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202571,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202572,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202573,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202574,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202575,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202576,,AL-18,2020,Autorizada,2,Macaé - RJ,,,,,,12,,,
202577,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202578,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202579,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202580,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202581,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202582,,AL-23,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202583,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202584,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202585,,AL-09,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202586,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202587,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202588,,AL-26,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202589,,AL-33,2020,Autorizada,3,Macaé - RJ,,,,,,12,,,
202590,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202591,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202592,,AL-18,2020,Autorizada,3,Macaé - RJ,,,,,,12,,,
202593,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202594,,AL-98,2020,Autorizada,2,Macaé - RJ,,,,,,12,,,
202595,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202596,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202597,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202598,,AL-26,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202599,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202600,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202601,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202602,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202603,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202604,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202605,,AL-33,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202606,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202607,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202608,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202609,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202610,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202611,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202612,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202613,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202614,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202615,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202616,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202617,,AL-51,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202618,,AL-51,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202619,,AL-51,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202620,,AL-04,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202621,,AL-51,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202622,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202623,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202624,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202625,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202626,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202627,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202628,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202629,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202630,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202631,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202632,,AL-17,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202633,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202634,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202635,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202636,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202637,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202638,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202639,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202640,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202641,,AL-03,2020,Autorizada,1,Macaé - RJ,,,,,,12,,,
202642,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202643,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202644,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202645,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202646,,AL-11,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202647,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202648,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202649,,AL-98,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202650,,AL-03,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
202651,,AL-18,2020,Autorizada,0,Macaé - RJ,,,,,,12,,,
